case_id,activity,timestamp,resource,batch_size
BATCH_00780,Final Quality Check,2023-10-01 02:55:59.722563,Machine Y,1389
BATCH_00780,Storage (Finished Goods),2023-10-01 05:49:48.497218,Machine X,1389
BATCH_00780,Order Fulfillment,2023-10-01 07:23:52.075658,Warehouse Staff 1,1389
BATCH_00780,Shipment,2023-10-01 07:52:52.567532,Worker A,1389
BATCH_00781,Raw Material Arrival,2023-09-30 18:05:02.663589,Warehouse Staff 1,4581
BATCH_00781,Raw Material Arrival,2023-09-30 18:30:12.408699,Warehouse Staff 1,4581
BATCH_00781,Quality Check (Raw Material),2023-09-30 18:53:20.757780,Machine Y,4581
BATCH_00781,Storage (Raw Material),2023-09-30 20:43:53.634561,Warehouse Staff 1,4581
BATCH_00781,Material Allocation,2023-09-30 21:16:42.544728,Warehouse Staff 1,4581
BATCH_00781,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,4581
BATCH_00781,In-Process Quality Check,2023-10-01 00:30:43.520573,Worker B,4581
BATCH_00781,Assembly/Packaging,2023-10-01 02:19:59.942265,Machine Y,4581
BATCH_00781,Final Quality Check,2023-10-01 03:19:09.629325,Worker A,4581
BATCH_00781,Storage (Finished Goods),2023-10-01 04:38:34.353034,Warehouse Staff 1,4581
BATCH_00781,Order Fulfillment,2023-10-01 05:34:20.948491,Warehouse Staff 1,4581
BATCH_00781,Shipment,2023-10-01 05:50:32.700879,Worker A,4581
BATCH_00782,Raw Material Arrival,2023-09-30 13:15:37.973469,Machine Y,3899
BATCH_00782,Raw Material Arrival,2023-09-30 13:27:30.261758,Worker B,3899
BATCH_00782,Quality Check (Raw Material),2023-09-30 14:11:13.169640,Worker A,3899
BATCH_00782,Storage (Raw Material),2023-09-30 14:44:30.844285,Machine X,3899
BATCH_00782,Material Allocation,2023-09-30 15:15:31.956593,Machine Y,3899
BATCH_00782,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,3899
BATCH_00782,In-Process Quality Check,2023-10-01 01:29:05.585696,Worker A,3899
BATCH_00782,REWORK_Assembly/Packaging,2023-10-01 03:43:40.911576,Machine Y,3899
BATCH_00782,Assembly/Packaging,2023-10-01 08:20:40.830564,Warehouse Staff 1,3899
BATCH_00782,Final Quality Check,2023-10-01 09:12:34.998427,Warehouse Staff 1,3899
BATCH_00782,Storage (Finished Goods),2023-10-01 10:38:36.788989,Warehouse Staff 1,3899
BATCH_00782,Order Fulfillment,2023-10-01 12:58:04.553248,Machine Y,3899
BATCH_00782,Shipment,2023-10-01 13:48:10.845930,Machine Y,3899
BATCH_00783,Raw Material Arrival,2023-09-30 15:13:27.194780,Worker A,1014
BATCH_00783,Raw Material Arrival,2023-09-30 15:23:45.436838,Machine X,1014
BATCH_00783,Quality Check (Raw Material),2023-09-30 15:47:47.088213,Worker A,1014
BATCH_00783,Material Allocation,2023-09-30 16:09:31.946341,Worker B,1014
BATCH_00783,Production Batch Start,2023-10-01 00:00:00.000000,Worker B,1014
BATCH_00783,In-Process Quality Check,2023-10-01 00:25:55.391873,Machine X,1014
BATCH_00783,REWORK_Assembly/Packaging,2023-10-01 04:51:48.348642,Worker B,1014
BATCH_00783,Assembly/Packaging,2023-10-01 07:11:46.424026,Worker A,1014
BATCH_00783,Final Quality Check,2023-10-01 08:01:28.155162,Warehouse Staff 1,1014
BATCH_00783,Storage (Finished Goods),2023-10-01 08:54:08.072454,Machine Y,1014
BATCH_00783,Order Fulfillment,2023-10-01 09:27:38.321577,Warehouse Staff 1,1014
BATCH_00783,Shipment,2023-10-01 09:48:29.728405,Worker A,1014
BATCH_00784,Raw Material Arrival,2023-09-30 12:03:30.917239,Warehouse Staff 1,876
BATCH_00784,Raw Material Arrival,2023-09-30 12:30:31.783018,Warehouse Staff 1,876
BATCH_00784,Quality Check (Raw Material),2023-09-30 13:09:39.184270,Machine Y,876
BATCH_00784,Storage (Raw Material),2023-09-30 13:39:45.013922,Worker B,876
BATCH_00784,REWORK_Material Allocation,2023-09-30 14:07:06.133792,Machine X,876
BATCH_00784,Quality Check (Raw Material),2023-09-30 15:00:06.119819,Machine Y,876
BATCH_00784,Storage (Raw Material),2023-09-30 16:52:15.826922,Warehouse Staff 1,876
BATCH_00784,Material Allocation,2023-09-30 17:30:17.377049,Machine X,876
BATCH_00784,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,876
BATCH_00784,In-Process Quality Check,2023-10-01 01:15:19.369121,Machine X,876
BATCH_00784,Assembly/Packaging,2023-10-01 06:00:52.459173,Machine Y,876
BATCH_00784,Final Quality Check,2023-10-01 06:57:55.212561,Machine X,876
BATCH_00784,Storage (Finished Goods),2023-10-01 09:47:06.216006,Machine X,876
BATCH_00784,Order Fulfillment,2023-10-01 12:05:29.552754,Warehouse Staff 1,876
BATCH_00784,Shipment,2023-10-01 12:48:27.898555,Warehouse Staff 1,876
BATCH_00785,Raw Material Arrival,2023-09-30 15:00:52.483832,Warehouse Staff 1,2192
BATCH_00785,Raw Material Arrival,2023-09-30 15:29:16.247505,Worker A,2192
BATCH_00785,REWORK_Quality Check (Raw Material),2023-09-30 16:19:30.081767,Warehouse Staff 1,2192
BATCH_00785,Raw Material Arrival,2023-09-30 16:33:04.836093,Machine X,2192
BATCH_00785,Quality Check (Raw Material),2023-09-30 17:20:09.901972,Worker B,2192
BATCH_00785,Storage (Raw Material),2023-09-30 18:59:14.519472,Worker B,2192
BATCH_00785,Material Allocation,2023-09-30 19:41:09.032763,Machine X,2192
BATCH_00785,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,2192
BATCH_00785,In-Process Quality Check,2023-10-01 01:08:19.697619,Machine Y,2192
BATCH_00785,Assembly/Packaging,2023-10-01 05:49:11.123718,Machine Y,2192
BATCH_00785,Final Quality Check,2023-10-01 06:35:50.145365,Warehouse Staff 1,2192
BATCH_00785,Storage (Finished Goods),2023-10-01 08:36:39.766340,Worker A,2192
BATCH_00785,Order Fulfillment,2023-10-01 10:11:20.955795,Machine Y,2192
BATCH_00785,Shipment,2023-10-01 11:08:07.590539,Worker A,2192
BATCH_00786,Raw Material Arrival,2023-09-30 17:30:34.849328,Worker A,3128
BATCH_00786,Raw Material Arrival,2023-09-30 17:54:33.626793,Machine X,3128
BATCH_00786,Quality Check (Raw Material),2023-09-30 18:29:58.087971,Machine X,3128
BATCH_00786,Storage (Raw Material),2023-09-30 19:02:10.548233,Machine X,3128
BATCH_00786,REWORK_Material Allocation,2023-09-30 19:42:56.527320,Worker A,3128
BATCH_00786,Quality Check (Raw Material),2023-09-30 20:35:29.764625,Machine Y,3128
BATCH_00786,Storage (Raw Material),2023-09-30 22:32:00.371665,Machine Y,3128
BATCH_00786,REWORK_Material Allocation,2023-09-30 23:06:11.705740,Warehouse Staff 1,3128
BATCH_00786,Quality Check (Raw Material),2023-09-30 23:46:10.108979,Worker A,3128
BATCH_00786,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,3128
BATCH_00786,In-Process Quality Check,2023-10-01 00:53:47.923070,Warehouse Staff 1,3128
BATCH_00786,Storage (Raw Material),2023-10-01 00:58:43.114760,Machine Y,3128
BATCH_00786,Material Allocation,2023-10-01 01:29:52.994314,Worker B,3128
BATCH_00786,REWORK_Assembly/Packaging,2023-10-01 02:30:35.038407,Worker B,3128
BATCH_00786,Assembly/Packaging,2023-10-01 05:01:04.514894,Machine X,3128
BATCH_00786,Final Quality Check,2023-10-01 05:44:58.100643,Worker A,3128
BATCH_00786,Storage (Finished Goods),2023-10-01 07:23:54.540969,Warehouse Staff 1,3128
BATCH_00786,Order Fulfillment,2023-10-01 09:06:48.984187,Machine X,3128
BATCH_00786,Shipment,2023-10-01 09:39:05.726962,Machine X,3128
BATCH_00787,Raw Material Arrival,2023-09-30 13:39:24.940006,Worker B,3191
BATCH_00787,Raw Material Arrival,2023-09-30 14:02:33.789111,Machine X,3191
BATCH_00787,Quality Check (Raw Material),2023-09-30 14:20:52.197529,Machine X,3191
BATCH_00787,Storage (Raw Material),2023-09-30 15:24:20.704162,Warehouse Staff 1,3191
BATCH_00787,Material Allocation,2023-09-30 15:57:57.984703,Warehouse Staff 1,3191
BATCH_00787,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,3191
BATCH_00787,In-Process Quality Check,2023-10-01 00:21:06.836175,Worker A,3191
BATCH_00787,Assembly/Packaging,2023-10-01 01:25:33.656544,Machine Y,3191
BATCH_00787,Final Quality Check,2023-10-01 01:45:04.804210,Warehouse Staff 1,3191
BATCH_00787,Storage (Finished Goods),2023-10-01 02:30:55.329705,Worker A,3191
BATCH_00787,Order Fulfillment,2023-10-01 03:02:29.188530,Warehouse Staff 1,3191
BATCH_00787,Shipment,2023-10-01 03:37:06.068891,Warehouse Staff 1,3191
BATCH_00788,Raw Material Arrival,2023-09-30 20:32:59.126554,Machine Y,2779
BATCH_00788,Raw Material Arrival,2023-09-30 20:47:49.027509,Machine X,2779
BATCH_00788,Quality Check (Raw Material),2023-09-30 21:29:08.024544,Machine Y,2779
BATCH_00788,Storage (Raw Material),2023-09-30 21:59:17.938777,Machine Y,2779
BATCH_00788,Material Allocation,2023-09-30 22:31:48.225023,Worker A,2779
BATCH_00788,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,2779
BATCH_00788,In-Process Quality Check,2023-10-01 00:43:27.261901,Machine X,2779
BATCH_00788,Assembly/Packaging,2023-10-01 02:23:22.072897,Machine Y,2779
BATCH_00788,Final Quality Check,2023-10-01 02:54:15.665293,Warehouse Staff 1,2779
BATCH_00788,Storage (Finished Goods),2023-10-01 04:48:11.762379,Warehouse Staff 1,2779
BATCH_00788,Order Fulfillment,2023-10-01 05:33:04.809540,Machine Y,2779
BATCH_00788,Shipment,2023-10-01 06:01:24.320410,Worker B,2779
BATCH_00789,Raw Material Arrival,2023-09-30 20:28:28.015795,Worker A,3706
BATCH_00789,Raw Material Arrival,2023-09-30 20:41:10.216118,Warehouse Staff 1,3706
BATCH_00789,Quality Check (Raw Material),2023-09-30 21:18:43.845512,Worker B,3706
BATCH_00789,Storage (Raw Material),2023-09-30 22:44:02.739050,Machine Y,3706
BATCH_00789,Material Allocation,2023-09-30 23:06:14.317484,Machine Y,3706
BATCH_00789,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,3706
BATCH_00789,In-Process Quality Check,2023-10-01 00:43:22.175543,Worker B,3706
BATCH_00789,Assembly/Packaging,2023-10-01 04:53:55.096462,Machine X,3706
BATCH_00789,REWORK_Final Quality Check,2023-10-01 05:15:47.348973,Worker B,3706
BATCH_00789,REWORK_Final Quality Check,2023-10-01 06:15:12.389598,Worker B,3706
BATCH_00789,Final Quality Check,2023-10-01 06:38:25.425765,Machine X,3706
BATCH_00789,Storage (Finished Goods),2023-10-01 09:16:11.863031,Machine X,3706
BATCH_00789,Order Fulfillment,2023-10-01 10:48:02.085174,Machine Y,3706
BATCH_00789,Shipment,2023-10-01 11:06:11.528091,Machine Y,3706
BATCH_00790,Raw Material Arrival,2023-09-30 17:53:54.905448,Worker B,1990
BATCH_00790,Raw Material Arrival,2023-09-30 18:21:23.696404,Machine Y,1990
BATCH_00790,Quality Check (Raw Material),2023-09-30 19:08:19.631263,Warehouse Staff 1,1990
BATCH_00790,Storage (Raw Material),2023-09-30 20:49:44.200794,Machine X,1990
BATCH_00790,Material Allocation,2023-09-30 21:18:36.814580,Worker A,1990
BATCH_00790,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,1990
BATCH_00790,In-Process Quality Check,2023-10-01 00:37:45.703053,Machine X,1990
BATCH_00790,REWORK_Assembly/Packaging,2023-10-01 05:12:43.706024,Warehouse Staff 1,1990
BATCH_00790,REWORK_Assembly/Packaging,2023-10-01 09:35:31.071382,Machine Y,1990
BATCH_00790,Assembly/Packaging,2023-10-01 11:30:21.024030,Worker B,1990
BATCH_00790,REWORK_Final Quality Check,2023-10-01 12:07:33.720213,Warehouse Staff 1,1990
BATCH_00790,Final Quality Check,2023-10-01 12:50:53.225073,Machine X,1990
BATCH_00790,Storage (Finished Goods),2023-10-01 14:36:04.030394,Machine X,1990
BATCH_00790,Order Fulfillment,2023-10-01 15:55:30.548449,Worker B,1990
BATCH_00790,Shipment,2023-10-01 16:19:10.005197,Worker A,1990
BATCH_00791,Raw Material Arrival,2023-09-30 13:40:27.097650,Worker A,2417
BATCH_00791,Raw Material Arrival,2023-09-30 13:58:57.610248,Warehouse Staff 1,2417
BATCH_00791,Quality Check (Raw Material),2023-09-30 14:43:37.268635,Warehouse Staff 1,2417
BATCH_00791,Storage (Raw Material),2023-09-30 16:20:41.839612,Worker A,2417
BATCH_00791,Material Allocation,2023-09-30 16:43:27.599560,Worker B,2417
BATCH_00791,Production Batch Start,2023-10-01 00:00:00.000000,Worker B,2417
BATCH_00791,In-Process Quality Check,2023-10-01 00:34:10.590577,Worker B,2417
BATCH_00791,Assembly/Packaging,2023-10-01 01:52:44.467847,Worker A,2417
BATCH_00791,Final Quality Check,2023-10-01 02:10:04.969771,Machine Y,2417
BATCH_00791,Storage (Finished Goods),2023-10-01 04:48:34.975871,Machine X,2417
BATCH_00791,Order Fulfillment,2023-10-01 05:14:07.007605,Machine X,2417
BATCH_00791,Shipment,2023-10-01 06:01:46.066119,Warehouse Staff 1,2417
BATCH_00792,Raw Material Arrival,2023-09-30 13:23:54.183495,Machine X,1920
BATCH_00792,Raw Material Arrival,2023-09-30 13:48:16.942521,Machine Y,1920
BATCH_00792,Quality Check (Raw Material),2023-09-30 14:17:11.369975,Worker A,1920
BATCH_00792,Storage (Raw Material),2023-09-30 15:49:02.759766,Warehouse Staff 1,1920
BATCH_00792,Material Allocation,2023-09-30 16:26:49.128882,Machine X,1920
BATCH_00792,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,1920
BATCH_00792,In-Process Quality Check,2023-10-01 01:21:20.988026,Worker A,1920
BATCH_00792,Assembly/Packaging,2023-10-01 05:02:29.034471,Machine X,1920
BATCH_00792,Final Quality Check,2023-10-01 05:17:43.945320,Machine Y,1920
BATCH_00792,Storage (Finished Goods),2023-10-01 06:56:54.963226,Machine Y,1920
BATCH_00792,Order Fulfillment,2023-10-01 07:54:59.243054,Machine Y,1920
BATCH_00792,Shipment,2023-10-01 08:27:43.455279,Machine X,1920
BATCH_00793,Raw Material Arrival,2023-09-30 19:28:37.821899,Warehouse Staff 1,707
BATCH_00793,Raw Material Arrival,2023-09-30 19:37:17.272594,Warehouse Staff 1,707
BATCH_00793,Quality Check (Raw Material),2023-09-30 19:57:28.382841,Worker A,707
BATCH_00793,Storage (Raw Material),2023-09-30 21:01:02.938216,Worker A,707
BATCH_00793,Material Allocation,2023-09-30 21:25:21.664489,Warehouse Staff 1,707
BATCH_00793,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,707
BATCH_00793,REWORK_In-Process Quality Check,2023-10-01 01:29:05.284594,Warehouse Staff 1,707
BATCH_00793,In-Process Quality Check,2023-10-01 02:58:13.283511,Worker B,707
BATCH_00793,Assembly/Packaging,2023-10-01 04:05:29.334000,Warehouse Staff 1,707
BATCH_00793,Final Quality Check,2023-10-01 04:47:59.526173,Machine Y,707
BATCH_00793,Storage (Finished Goods),2023-10-01 07:28:50.354817,Machine Y,707
BATCH_00793,REWORK_Order Fulfillment,2023-10-01 07:54:49.525150,Worker A,707
BATCH_00793,Order Fulfillment,2023-10-01 08:41:05.607991,Worker B,707
BATCH_00793,Shipment,2023-10-01 08:55:28.534920,Machine Y,707
BATCH_00794,Raw Material Arrival,2023-09-30 13:43:04.433674,Machine X,3608
BATCH_00794,Raw Material Arrival,2023-09-30 13:49:32.395604,Worker B,3608
BATCH_00794,Quality Check (Raw Material),2023-09-30 14:08:23.128861,Warehouse Staff 1,3608
BATCH_00794,Storage (Raw Material),2023-09-30 15:21:04.734781,Warehouse Staff 1,3608
BATCH_00794,REWORK_Material Allocation,2023-09-30 15:45:26.023045,Warehouse Staff 1,3608
BATCH_00794,Quality Check (Raw Material),2023-09-30 16:03:32.048113,Machine Y,3608
BATCH_00794,Storage (Raw Material),2023-09-30 16:41:29.843896,Machine X,3608
BATCH_00794,Material Allocation,2023-09-30 17:20:28.491167,Worker A,3608
BATCH_00794,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,3608
BATCH_00794,In-Process Quality Check,2023-10-01 00:48:47.750214,Machine Y,3608
BATCH_00794,Assembly/Packaging,2023-10-01 03:18:19.046079,Worker A,3608
BATCH_00794,Final Quality Check,2023-10-01 03:44:28.970389,Worker A,3608
BATCH_00794,Storage (Finished Goods),2023-10-01 06:10:55.726288,Warehouse Staff 1,3608
BATCH_00794,REWORK_Order Fulfillment,2023-10-01 06:46:15.723547,Worker B,3608
BATCH_00794,Order Fulfillment,2023-10-01 07:34:22.856559,Warehouse Staff 1,3608
BATCH_00794,Shipment,2023-10-01 07:49:15.629393,Worker A,3608
BATCH_00795,Raw Material Arrival,2023-09-30 14:51:27.500356,Machine X,2956
BATCH_00795,Raw Material Arrival,2023-09-30 15:04:08.751865,Machine X,2956
BATCH_00795,REWORK_Quality Check (Raw Material),2023-09-30 15:26:13.651402,Worker B,2956
BATCH_00795,Raw Material Arrival,2023-09-30 15:32:38.182631,Machine X,2956
BATCH_00795,Quality Check (Raw Material),2023-09-30 16:31:39.695085,Warehouse Staff 1,2956
BATCH_00795,Storage (Raw Material),2023-09-30 17:04:52.169727,Machine X,2956
BATCH_00795,Material Allocation,2023-09-30 17:15:35.263956,Worker B,2956
BATCH_00795,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,2956
BATCH_00795,In-Process Quality Check,2023-10-01 01:17:06.420812,Worker A,2956
BATCH_00795,Assembly/Packaging,2023-10-01 04:00:33.288318,Warehouse Staff 1,2956
BATCH_00795,REWORK_Final Quality Check,2023-10-01 05:09:24.546950,Machine X,2956
BATCH_00795,Final Quality Check,2023-10-01 06:16:58.165260,Machine X,2956
BATCH_00795,Storage (Finished Goods),2023-10-01 09:03:25.205823,Worker B,2956
BATCH_00795,Order Fulfillment,2023-10-01 10:19:22.900296,Worker A,2956
BATCH_00795,Shipment,2023-10-01 11:19:01.820574,Machine X,2956
BATCH_00796,Raw Material Arrival,2023-09-30 12:32:18.922507,Worker A,3901
BATCH_00796,Raw Material Arrival,2023-09-30 12:58:16.245441,Machine Y,3901
BATCH_00796,Quality Check (Raw Material),2023-09-30 13:35:54.270198,Worker A,3901
BATCH_00796,Storage (Raw Material),2023-09-30 15:02:10.774392,Machine Y,3901
BATCH_00796,Material Allocation,2023-09-30 15:25:48.605397,Machine X,3901
BATCH_00796,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,3901
BATCH_00796,In-Process Quality Check,2023-10-01 01:14:53.696496,Machine Y,3901
BATCH_00796,Assembly/Packaging,2023-10-01 05:37:20.677427,Worker A,3901
BATCH_00796,REWORK_Final Quality Check,2023-10-01 06:05:27.272071,Worker A,3901
BATCH_00796,Final Quality Check,2023-10-01 06:44:05.966407,Machine Y,3901
BATCH_00796,Storage (Finished Goods),2023-10-01 08:26:39.254864,Warehouse Staff 1,3901
BATCH_00796,Order Fulfillment,2023-10-01 09:08:28.655421,Worker B,3901
BATCH_00796,Shipment,2023-10-01 09:29:20.697040,Worker A,3901
BATCH_00797,Raw Material Arrival,2023-09-30 21:16:49.278573,Worker B,1165
BATCH_00797,Raw Material Arrival,2023-09-30 21:39:27.770219,Machine Y,1165
BATCH_00797,Quality Check (Raw Material),2023-09-30 22:01:26.464934,Worker B,1165
BATCH_00797,Storage (Raw Material),2023-09-30 23:15:14.322803,Warehouse Staff 1,1165
BATCH_00797,REWORK_Material Allocation,2023-09-30 23:53:21.952578,Warehouse Staff 1,1165
BATCH_00797,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,1165
BATCH_00797,In-Process Quality Check,2023-10-01 00:26:51.234174,Worker A,1165
BATCH_00797,REWORK_Quality Check (Raw Material),2023-10-01 00:43:11.175083,Warehouse Staff 1,1165
BATCH_00797,Raw Material Arrival,2023-10-01 01:05:55.244463,Warehouse Staff 1,1165
BATCH_00797,Quality Check (Raw Material),2023-10-01 01:43:55.627145,Worker B,1165
BATCH_00797,Storage (Raw Material),2023-10-01 02:18:29.221295,Machine Y,1165
BATCH_00797,Material Allocation,2023-10-01 03:01:25.842621,Warehouse Staff 1,1165
BATCH_00797,Assembly/Packaging,2023-10-01 05:26:24.079383,Worker B,1165
BATCH_00797,Final Quality Check,2023-10-01 05:54:14.924163,Machine Y,1165
BATCH_00797,Storage (Finished Goods),2023-10-01 07:56:26.083684,Machine X,1165
BATCH_00797,Order Fulfillment,2023-10-01 09:11:56.474066,Machine X,1165
BATCH_00797,Shipment,2023-10-01 09:33:47.090532,Machine Y,1165
BATCH_00798,Raw Material Arrival,2023-09-30 12:45:15.497284,Warehouse Staff 1,2463
BATCH_00798,Raw Material Arrival,2023-09-30 13:07:47.221704,Machine X,2463
BATCH_00798,Quality Check (Raw Material),2023-09-30 13:28:57.115629,Machine X,2463
BATCH_00798,Storage (Raw Material),2023-09-30 14:05:29.853742,Machine X,2463
BATCH_00798,Material Allocation,2023-09-30 14:32:49.281868,Machine Y,2463
BATCH_00798,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,2463
BATCH_00798,In-Process Quality Check,2023-10-01 00:53:35.605451,Warehouse Staff 1,2463
BATCH_00798,Assembly/Packaging,2023-10-01 02:45:05.769309,Machine X,2463
BATCH_00798,Final Quality Check,2023-10-01 03:04:03.816605,Warehouse Staff 1,2463
BATCH_00798,Storage (Finished Goods),2023-10-01 04:20:55.510127,Worker A,2463
BATCH_00798,Order Fulfillment,2023-10-01 05:42:20.269063,Machine X,2463
BATCH_00798,Shipment,2023-10-01 06:02:14.821279,Machine Y,2463
BATCH_00799,Raw Material Arrival,2023-09-30 19:29:01.511939,Machine Y,3378
BATCH_00799,Raw Material Arrival,2023-09-30 19:37:45.909411,Warehouse Staff 1,3378
BATCH_00799,Quality Check (Raw Material),2023-09-30 20:21:49.111088,Worker B,3378
BATCH_00799,Storage (Raw Material),2023-09-30 20:55:21.870575,Machine Y,3378
BATCH_00799,Material Allocation,2023-09-30 21:23:33.360827,Machine X,3378
BATCH_00799,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,3378
BATCH_00799,In-Process Quality Check,2023-10-01 00:47:18.350021,Worker B,3378
